userID,placeID,rating,food_rating,service_rating,latitude_user,longitude_user,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,latitude_rest,longitude_rest,the_geom_meter,name,address,city,state,zip,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,Rcuisine,Rcuisine_restcuisine,age,dist_user_restaurant,match_cuisine,restaurant_popularity,rating_comida_service,preference_ambience_match,smoker_bin,franchise_bin
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Russian-Ukrainian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Malaysian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Burgers,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Fusion,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Korean,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Japanese,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Vegetarian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Turkish,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Peruvian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Juice,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Tapas,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Eclectic,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,African,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Basque,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Canadian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Afghan,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Diner,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Irish,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Sushi,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Polynesian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Bagels,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Tex-Mex,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Cuban,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Southwestern,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Cafe-Coffee_Shop,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Continental-European,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Family,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Indian-Pakistani,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Tea_House,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,International,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Pacific_Northwest,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Australian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,German,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Regional,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Spanish,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Persian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Ethiopian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Romanian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Cambodian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Pacific_Rim,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Tunisian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Filipino,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Dim_Sum,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Breakfast-Brunch,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Contemporary,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Greek,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Thai,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Swiss,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Bar,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Soup,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,American,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Mongolian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Cajun-Creole,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Armenian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Indigenous,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Bar_Pub_Brewery,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Hawaiian,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Cafeteria,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Lebanese,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
U1135,132825,0,0,0,22.170396,-100.949936,false,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,san luis potosi,san luis potosi,78280,No_Alcohol_Served,,informal,completely,low,familiar,f,open,Chinese,Mexican,37,0.04035461746120781,0,32,0.0,perfect match,0.0,0
